"","country","year","month","week_sep","zscore","elect_ppi","gas_ppi","period"
"1","Austria",2017,7,29,1.31,16.5776826305535,6.2557505871093,2017729
"2","Austria",2017,7,30,0.13,16.5776826305535,6.2557505871093,2017730
"3","Austria",2017,7,31,4.15,16.5776826305535,6.2557505871093,2017731
"4","Austria",2017,8,32,-1.12,16.5573455443627,6.21854396894746,2017832
"5","Austria",2017,8,33,-0.69,16.5573455443627,6.21854396894746,2017833
"6","Austria",2017,8,34,1.22,16.5573455443627,6.21854396894746,2017834
"7","Austria",2017,8,35,-1.38,16.5573455443627,6.21854396894746,2017835
"8","Austria",2017,9,36,-1.71,16.528774368992,6.28768025806223,2017936
"9","Austria",2017,9,37,0.18,16.528774368992,6.28768025806223,2017937
"10","Austria",2017,9,38,-0.5,16.528774368992,6.28768025806223,2017938
"11","Austria",2017,9,39,0.54,16.528774368992,6.28768025806223,2017939
"12","Austria",2017,10,40,0.29,16.6174655362096,6.31218830035182,20171040
"13","Austria",2017,10,41,0.74,16.6174655362096,6.31218830035182,20171041
"14","Austria",2017,10,42,-0.7,16.6174655362096,6.31218830035182,20171042
"15","Austria",2017,10,43,-0.18,16.6174655362096,6.31218830035182,20171043
"16","Austria",2017,10,44,0.64,16.6174655362096,6.31218830035182,20171044
"17","Austria",2017,11,45,-0.36,16.6362530336618,6.34816096986025,20171145
"18","Austria",2017,11,46,-0.39,16.6362530336618,6.34816096986025,20171146
"19","Austria",2017,11,47,0.49,16.6362530336618,6.34816096986025,20171147
"20","Austria",2017,11,48,-0.37,16.6362530336618,6.34816096986025,20171148
"21","Austria",2017,12,49,1.11,16.639747204347,6.37602630249643,20171249
"22","Austria",2017,12,50,-0.1,16.639747204347,6.37602630249643,20171250
"23","Austria",2017,12,51,1.11,16.639747204347,6.37602630249643,20171251
"24","Austria",2017,12,52,1.36,16.639747204347,6.37602630249643,20171252
"25","Austria",2018,1,1,2.85,16.7335753961575,6.25714827381533,201811
"26","Austria",2018,1,2,3.96,16.7335753961575,6.25714827381533,201812
"27","Austria",2018,1,3,3.21,16.7335753961575,6.25714827381533,201813
"28","Austria",2018,1,4,2,16.7335753961575,6.25714827381533,201814
"29","Austria",2018,2,5,4.45,16.7680011339576,6.29023446345202,201825
"30","Austria",2018,2,6,0.18,16.7680011339576,6.29023446345202,201826
"31","Austria",2018,2,7,3.87,16.7680011339576,6.29023446345202,201827
"32","Austria",2018,2,8,6.02,16.7680011339576,6.29023446345202,201828
"33","Austria",2018,3,9,7.3,16.8660398682281,6.21024325162342,201839
"34","Austria",2018,3,10,6.85,16.8660398682281,6.21024325162342,2018310
"35","Austria",2018,3,11,6.44,16.8660398682281,6.21024325162342,2018311
"36","Austria",2018,3,12,2.18,16.8660398682281,6.21024325162342,2018312
"37","Austria",2018,4,13,3.98,16.8634479651409,6.15954542474685,2018413
"38","Austria",2018,4,14,1.8,16.8634479651409,6.15954542474685,2018414
"39","Austria",2018,4,15,1.06,16.8634479651409,6.15954542474685,2018415
"40","Austria",2018,4,16,1.29,16.8634479651409,6.15954542474685,2018416
"41","Austria",2018,4,17,-1.57,16.8634479651409,6.15954542474685,2018417
"42","Austria",2018,5,18,-0.65,16.8982240148427,6.17946310651228,2018518
"43","Austria",2018,5,19,-1.41,16.8982240148427,6.17946310651228,2018519
"44","Austria",2018,5,20,-2.13,16.8982240148427,6.17946310651228,2018520
"45","Austria",2018,5,21,-1.36,16.8982240148427,6.17946310651228,2018521
"46","Austria",2018,6,22,-0.22,16.9140730972356,6.89835593865998,2018622
"47","Austria",2018,6,23,0.01,16.9140730972356,6.89835593865998,2018623
"48","Austria",2018,6,24,-0.61,16.9140730972356,6.89835593865998,2018624
"49","Austria",2018,6,25,-0.14,16.9140730972356,6.89835593865998,2018625
"50","Austria",2018,7,26,0.23,17.0051319174894,7.00451875016611,2018726
"51","Austria",2018,7,27,0.8,17.0051319174894,7.00451875016611,2018727
"52","Austria",2018,7,28,-0.21,17.0051319174894,7.00451875016611,2018728
"53","Austria",2018,7,29,1.76,17.0051319174894,7.00451875016611,2018729
"54","Austria",2018,7,30,0.9,17.0051319174894,7.00451875016611,2018730
"55","Austria",2018,8,31,3.58,17.0493846128535,7.03072238414586,2018831
"56","Austria",2018,8,32,2.26,17.0493846128535,7.03072238414586,2018832
"57","Austria",2018,8,33,0.41,17.0493846128535,7.03072238414586,2018833
"58","Austria",2018,8,34,0.75,17.0493846128535,7.03072238414586,2018834
"59","Austria",2018,9,35,-0.08,17.2262111261996,7.08902149330573,2018935
"60","Austria",2018,9,36,-1.15,17.2262111261996,7.08902149330573,2018936
"61","Austria",2018,9,37,-0.08,17.2262111261996,7.08902149330573,2018937
"62","Austria",2018,9,38,-1.01,17.2262111261996,7.08902149330573,2018938
"63","Austria",2018,10,39,-0.72,18.1669646258383,7.24026603708396,20181039
"64","Austria",2018,10,40,1.24,18.1669646258383,7.24026603708396,20181040
"65","Austria",2018,10,41,-0.1,18.1669646258383,7.24026603708396,20181041
"66","Austria",2018,10,42,-0.37,18.1669646258383,7.24026603708396,20181042
"67","Austria",2018,10,43,-0.49,18.1669646258383,7.24026603708396,20181043
"68","Austria",2018,11,44,0.29,18.2366017720619,7.35016617794275,20181144
"69","Austria",2018,11,45,-0.79,18.2366017720619,7.35016617794275,20181145
"70","Austria",2018,11,46,-0.19,18.2366017720619,7.35016617794275,20181146
"71","Austria",2018,11,47,-0.85,18.2366017720619,7.35016617794275,20181147
"72","Austria",2018,12,48,-0.93,18.2196592305541,7.30329687541527,20181248
"73","Austria",2018,12,49,0.8,18.2196592305541,7.30329687541527,20181249
"74","Austria",2018,12,50,0.37,18.2196592305541,7.30329687541527,20181250
"75","Austria",2018,12,51,0.93,18.2196592305541,7.30329687541527,20181251
"76","Austria",2018,12,52,1.43,18.2196592305541,7.30329687541527,20181252
"77","Austria",2019,1,1,0.95,17.7851412869385,6.81698971189015,201911
"78","Austria",2019,1,2,1.95,17.7851412869385,6.81698971189015,201912
"79","Austria",2019,1,3,0.6,17.7851412869385,6.81698971189015,201913
"80","Austria",2019,1,4,1.73,17.7851412869385,6.81698971189015,201914
"81","Austria",2019,2,5,2.17,17.8811036221645,6.79029668055274,201925
"82","Austria",2019,2,6,3.04,17.8811036221645,6.79029668055274,201926
"83","Austria",2019,2,7,3.51,17.8811036221645,6.79029668055274,201927
"84","Austria",2019,2,8,2.59,17.8811036221645,6.79029668055274,201928
"85","Austria",2019,3,9,2.88,17.908148530261,6.72975388808016,201939
"86","Austria",2019,3,10,3.92,17.908148530261,6.72975388808016,2019310
"87","Austria",2019,3,11,3.5,17.908148530261,6.72975388808016,2019311
"88","Austria",2019,3,12,1.02,17.908148530261,6.72975388808016,2019312
"89","Austria",2019,4,13,1.84,17.8992307256785,6.63248365314085,2019413
"90","Austria",2019,4,14,1.14,17.8992307256785,6.63248365314085,2019414
"91","Austria",2019,4,15,0.41,17.8992307256785,6.63248365314085,2019415
"92","Austria",2019,4,16,0.99,17.8992307256785,6.63248365314085,2019416
"93","Austria",2019,4,17,0.08,17.8992307256785,6.63248365314085,2019417
"94","Austria",2019,5,18,-1,17.8752015158511,6.56680069602328,2019518
"95","Austria",2019,5,19,-0.17,17.8752015158511,6.56680069602328,2019519
"96","Austria",2019,5,20,1.05,17.8752015158511,6.56680069602328,2019520
"97","Austria",2019,5,21,0.47,17.8752015158511,6.56680069602328,2019521
"98","Austria",2019,6,22,0.72,18.2415069935745,6.57907828500467,2019622
"99","Austria",2019,6,23,1.74,18.2415069935745,6.57907828500467,2019623
"100","Austria",2019,6,24,2.25,18.2415069935745,6.57907828500467,2019624
"101","Austria",2019,6,25,-0.06,18.2415069935745,6.57907828500467,2019625
"102","Austria",2019,7,26,0.74,18.1419860317237,6.43001148715213,2019726
"103","Austria",2019,7,27,1.77,18.1419860317237,6.43001148715213,2019727
"104","Austria",2019,7,28,-1.55,18.1419860317237,6.43001148715213,2019728
"105","Austria",2019,7,29,0.15,18.1419860317237,6.43001148715213,2019729
"106","Austria",2019,7,30,2.08,18.1419860317237,6.43001148715213,2019730
"107","Austria",2019,8,31,0.28,18.0644325812373,6.36403436835132,2019831
"108","Austria",2019,8,32,-0.38,18.0644325812373,6.36403436835132,2019832
"109","Austria",2019,8,33,-0.7,18.0644325812373,6.36403436835132,2019833
"110","Austria",2019,8,34,0.26,18.0644325812373,6.36403436835132,2019834
"111","Austria",2019,9,35,0.9,18.2737322675739,6.38198562910716,2019935
"112","Austria",2019,9,36,-0.68,18.2737322675739,6.38198562910716,2019936
"113","Austria",2019,9,37,-0.93,18.2737322675739,6.38198562910716,2019937
"114","Austria",2019,9,38,-0.24,18.2737322675739,6.38198562910716,2019938
"115","Austria",2019,9,39,1.78,18.2737322675739,6.38198562910716,2019939
"116","Austria",2019,10,40,0.59,18.2913522856665,6.38789573742358,20191040
"117","Austria",2019,10,41,1.24,18.2913522856665,6.38789573742358,20191041
"118","Austria",2019,10,42,-0.49,18.2913522856665,6.38789573742358,20191042
"119","Austria",2019,10,43,-0.06,18.2913522856665,6.38789573742358,20191043
"120","Austria",2019,11,44,-0.51,18.2753039616206,6.43652728167176,20191144
"121","Austria",2019,11,45,-0.06,18.2753039616206,6.43652728167176,20191145
"122","Austria",2019,11,46,-0.28,18.2753039616206,6.43652728167176,20191146
"123","Austria",2019,11,47,-0.44,18.2753039616206,6.43652728167176,20191147
"124","Austria",2019,12,48,-0.17,18.3119669854467,6.50102310389645,20191248
"125","Austria",2019,12,49,0.08,18.3119669854467,6.50102310389645,20191249
"126","Austria",2019,12,50,0.84,18.3119669854467,6.50102310389645,20191250
"127","Austria",2019,12,51,-0.43,18.3119669854467,6.50102310389645,20191251
"128","Austria",2019,12,52,0.07,18.3119669854467,6.50102310389645,20191252
"129","Austria",2020,1,1,-0.23,18.5889355149761,6.45553718544005,202011
"130","Austria",2020,1,2,1.05,18.5889355149761,6.45553718544005,202012
"131","Austria",2020,1,3,2.72,18.5889355149761,6.45553718544005,202013
"132","Austria",2020,1,4,2.31,18.5889355149761,6.45553718544005,202014
"133","Austria",2020,2,5,4.57,18.6742205107692,6.36353859483914,202025
"134","Austria",2020,2,6,1.63,18.6742205107692,6.36353859483914,202026
"135","Austria",2020,2,7,4.13,18.6742205107692,6.36353859483914,202027
"136","Austria",2020,2,8,1.54,18.6742205107692,6.36353859483914,202028
"137","Austria",2020,3,9,2.45,18.6522260605916,6.3249790408312,202039
"138","Austria",2020,3,10,2.45,18.6522260605916,6.3249790408312,2020310
"139","Austria",2020,3,11,2.17,18.6522260605916,6.3249790408312,2020311
"140","Austria",2020,3,12,3.97,18.6522260605916,6.3249790408312,2020312
"141","Austria",2020,3,13,2.9,18.6522260605916,6.3249790408312,2020313
"142","Austria",2020,4,14,4.23,18.5087345878323,6.23519119050336,2020414
"143","Austria",2020,4,15,3.91,18.5087345878323,6.23519119050336,2020415
"144","Austria",2020,4,16,2.46,18.5087345878323,6.23519119050336,2020416
"145","Austria",2020,4,17,0.76,18.5087345878323,6.23519119050336,2020417
"146","Austria",2020,5,18,-0.99,18.4269507199346,6.17048843703409,2020518
"147","Austria",2020,5,19,-0.1,18.4269507199346,6.17048843703409,2020519
"148","Austria",2020,5,20,-0.32,18.4269507199346,6.17048843703409,2020520
"149","Austria",2020,5,21,-0.52,18.4269507199346,6.17048843703409,2020521
"150","Austria",2020,6,22,-1.4,18.3537114217752,6.11877579561874,2020622
"151","Austria",2020,6,23,0.01,18.3537114217752,6.11877579561874,2020623
"152","Austria",2020,6,24,-0.48,18.3537114217752,6.11877579561874,2020624
"153","Austria",2020,6,25,-1.32,18.3537114217752,6.11877579561874,2020625
"154","Austria",2020,6,26,-0.7,18.3537114217752,6.11877579561874,2020626
"155","Austria",2020,7,27,1.73,18.2446609479839,6.0734433684471,2020727
"156","Austria",2020,7,28,-1.4,18.2446609479839,6.0734433684471,2020728
"157","Austria",2020,7,29,-0.21,18.2446609479839,6.0734433684471,2020729
"158","Austria",2020,7,30,-0.25,18.2446609479839,6.0734433684471,2020730
"159","Austria",2020,8,31,1.18,18.1773952950647,6.08591549707859,2020831
"160","Austria",2020,8,32,-0.8,18.1773952950647,6.08591549707859,2020832
"161","Austria",2020,8,33,2.2,18.1773952950647,6.08591549707859,2020833
"162","Austria",2020,8,34,-0.01,18.1773952950647,6.08591549707859,2020834
"163","Austria",2020,8,35,0.19,18.1773952950647,6.08591549707859,2020835
"164","Austria",2020,9,36,0.45,18.1680908535767,6.12175211880081,2020936
"165","Austria",2020,9,37,1.13,18.1680908535767,6.12175211880081,2020937
"166","Austria",2020,9,38,0.91,18.1680908535767,6.12175211880081,2020938
"167","Austria",2020,9,39,0.03,18.1680908535767,6.12175211880081,2020939
"168","Austria",2020,10,40,0.64,18.1894716885078,6.26337509284187,20201040
"169","Austria",2020,10,41,1.07,18.1894716885078,6.26337509284187,20201041
"170","Austria",2020,10,42,0.65,18.1894716885078,6.26337509284187,20201042
"171","Austria",2020,10,43,3.38,18.1894716885078,6.26337509284187,20201043
"172","Austria",2020,11,44,4.84,18.1839768377047,6.33039126707569,20201144
"173","Austria",2020,11,45,6.41,18.1839768377047,6.33039126707569,20201145
"174","Austria",2020,11,46,10.21,18.1839768377047,6.33039126707569,20201146
"175","Austria",2020,11,47,12.13,18.1839768377047,6.33039126707569,20201147
"176","Austria",2020,11,48,12,18.1839768377047,6.33039126707569,20201148
"177","Austria",2020,12,49,13.23,18.2404547192926,6.31924929018031,20201249
"178","Austria",2020,12,50,12.28,18.2404547192926,6.31924929018031,20201250
"179","Austria",2020,12,51,9.01,18.2404547192926,6.31924929018031,20201251
"180","Austria",2020,12,52,7.02,18.2404547192926,6.31924929018031,20201252
"181","Austria",2020,12,53,5.24,18.2404547192926,6.31924929018031,20201253
"182","Austria",2021,1,1,4.41,19.226332211471,6.4713524450588,202111
"183","Austria",2021,1,2,4.35,19.226332211471,6.4713524450588,202112
"184","Austria",2021,1,3,4.89,19.226332211471,6.4713524450588,202113
"185","Austria",2021,1,4,4.09,19.226332211471,6.4713524450588,202114
"186","Austria",2021,2,5,2.93,19.2784026483963,6.59975479295631,202125
"187","Austria",2021,2,6,1.71,19.2784026483963,6.59975479295631,202126
"188","Austria",2021,2,7,1.12,19.2784026483963,6.59975479295631,202127
"189","Austria",2021,2,8,0.38,19.2784026483963,6.59975479295631,202128
"190","Austria",2021,3,9,-0.95,19.3798048510527,6.55817456978584,202139
"191","Austria",2021,3,10,1.94,19.3798048510527,6.55817456978584,2021310
"192","Austria",2021,3,11,1.27,19.3798048510527,6.55817456978584,2021311
"193","Austria",2021,3,12,0.68,19.3798048510527,6.55817456978584,2021312
"194","Austria",2021,3,13,2.72,19.3798048510527,6.55817456978584,2021313
"195","Austria",2021,4,14,1.29,19.532301871106,6.54126810505439,2021414
"196","Austria",2021,4,15,1.98,19.532301871106,6.54126810505439,2021415
"197","Austria",2021,4,16,2.05,19.532301871106,6.54126810505439,2021416
"198","Austria",2021,4,17,2.18,19.532301871106,6.54126810505439,2021417
"199","Austria",2021,5,18,1.91,19.598778472264,6.71197587996073,2021518
"200","Austria",2021,5,19,1.06,19.598778472264,6.71197587996073,2021519
"201","Austria",2021,5,20,-0.18,19.598778472264,6.71197587996073,2021520
"202","Austria",2021,5,21,-0.41,19.598778472264,6.71197587996073,2021521
"203","Austria",2021,5,22,1.6,19.598778472264,6.71197587996073,2021522
"204","Austria",2021,6,23,0.84,19.6948669791854,6.75274751086804,2021623
"205","Austria",2021,6,24,1.57,19.6948669791854,6.75274751086804,2021624
"206","Austria",2021,6,25,2.47,19.6948669791854,6.75274751086804,2021625
"207","Austria",2021,6,26,0.42,19.6948669791854,6.75274751086804,2021626
"208","Austria",2021,7,27,-0.39,20.141257612637,6.91507081755715,2021727
"209","Austria",2021,7,28,-0.35,20.141257612637,6.91507081755715,2021728
"210","Austria",2021,7,29,1.69,20.141257612637,6.91507081755715,2021729
"211","Austria",2021,7,30,0.7,20.141257612637,6.91507081755715,2021730
"212","Austria",2021,8,31,-0.38,20.272407446361,7.30032421820222,2021831
"213","Austria",2021,8,32,2.22,20.272407446361,7.30032421820222,2021832
"214","Austria",2021,8,33,2.02,20.272407446361,7.30032421820222,2021833
"215","Austria",2021,8,34,1.2,20.272407446361,7.30032421820222,2021834
"216","Austria",2021,8,35,0.57,20.272407446361,7.30032421820222,2021835
"217","Austria",2021,9,36,2.02,20.6459111124467,7.74555462067031,2021936
"218","Austria",2021,9,37,0.78,20.6459111124467,7.74555462067031,2021937
"219","Austria",2021,9,38,0.74,20.6459111124467,7.74555462067031,2021938
"220","Austria",2021,9,39,2.02,20.6459111124467,7.74555462067031,2021939
"221","Austria",2021,10,40,0.83,21.868776454629,9.41629119338101,20211040
"222","Austria",2021,10,41,1.04,21.868776454629,9.41629119338101,20211041
"223","Austria",2021,10,42,1.91,21.868776454629,9.41629119338101,20211042
"224","Austria",2021,10,43,4.57,21.868776454629,9.41629119338101,20211043
"225","Austria",2021,11,44,5.16,23.4783896267805,10.7457310335156,20211144
"226","Austria",2021,11,45,6.41,23.4783896267805,10.7457310335156,20211145
"227","Austria",2021,11,46,7.18,23.4783896267805,10.7457310335156,20211146
"228","Austria",2021,11,47,7.56,23.4783896267805,10.7457310335156,20211147
"229","Austria",2021,11,48,7.96,23.4783896267805,10.7457310335156,20211148
"230","Austria",2021,12,49,6.58,23.9064186549672,10.9504529519002,20211249
"231","Austria",2021,12,50,3.7,23.9064186549672,10.9504529519002,20211250
"232","Austria",2021,12,51,2.56,23.9064186549672,10.9504529519002,20211251
"233","Austria",2021,12,52,2.81,23.9064186549672,10.9504529519002,20211252
"234","Austria",2022,1,1,0.85,30.8178723303868,14.8297228550005,202211
"235","Austria",2022,1,2,-0.35,30.8178723303868,14.8297228550005,202212
"236","Austria",2022,1,3,1.52,30.8178723303868,14.8297228550005,202213
"237","Austria",2022,1,4,1.11,30.8178723303868,14.8297228550005,202214
"238","Austria",2022,1,5,1.44,30.8178723303868,14.8297228550005,202215
"239","Austria",2022,2,6,2.69,30.5049356538416,14.2380090691613,202226
"240","Austria",2022,2,7,3.4,30.5049356538416,14.2380090691613,202227
"241","Austria",2022,2,8,2.62,30.5049356538416,14.2380090691613,202228
"242","Austria",2022,2,9,4.39,30.5049356538416,14.2380090691613,202229
"243","Austria",2022,3,10,2.97,30.7426053180582,13.9140374906273,2022310
"244","Austria",2022,3,11,4.21,30.7426053180582,13.9140374906273,2022311
"245","Austria",2022,3,12,5.61,30.7426053180582,13.9140374906273,2022312
"246","Austria",2022,3,13,4.99,30.7426053180582,13.9140374906273,2022313
"247","Austria",2022,4,14,5.42,44.8881870348739,19.8270482379405,2022414
"248","Austria",2022,4,15,3.21,44.8881870348739,19.8270482379405,2022415
"249","Austria",2022,4,16,0.89,44.8881870348739,19.8270482379405,2022416
"250","Austria",2022,4,17,1.53,44.8881870348739,19.8270482379405,2022417
"251","Austria",2022,5,18,1.22,44.2773201087483,16.6527689506195,2022518
"252","Austria",2022,5,19,0.18,44.2773201087483,16.6527689506195,2022519
"253","Austria",2022,5,20,0.86,44.2773201087483,16.6527689506195,2022520
"254","Austria",2022,5,21,-0.11,44.2773201087483,16.6527689506195,2022521
"255","Austria",2022,5,22,0.79,44.2773201087483,16.6527689506195,2022522
"256","Austria",2022,6,23,0.9,42.7667370402297,15.7682636483736,2022623
"257","Austria",2022,6,24,2.22,42.7667370402297,15.7682636483736,2022624
"258","Austria",2022,6,25,2.2,42.7667370402297,15.7682636483736,2022625
"259","Austria",2022,6,26,2.39,42.7667370402297,15.7682636483736,2022626
"260","Austria",2022,7,27,1.52,34.2672162571602,16.2062777162852,2022727
"261","Austria",2022,7,28,1.23,34.2672162571602,16.2062777162852,2022728
"262","Austria",2022,7,29,5.64,34.2672162571602,16.2062777162852,2022729
"263","Austria",2022,7,30,3.69,34.2672162571602,16.2062777162852,2022730
"264","Austria",2022,8,31,2.33,35.0935150396075,19.0002863569822,2022831
"265","Austria",2022,8,32,0.57,35.0935150396075,19.0002863569822,2022832
"266","Austria",2022,8,33,2.8,35.0935150396075,19.0002863569822,2022833
"267","Austria",2022,8,34,0.25,35.0935150396075,19.0002863569822,2022834
"268","Austria",2022,8,35,-1.4,35.0935150396075,19.0002863569822,2022835
"269","Austria",2022,9,36,-0.3,40.1991063458625,24.2905778317325,2022936
"270","Austria",2022,9,37,0.35,40.1991063458625,24.2905778317325,2022937
"271","Austria",2022,9,38,1.21,40.1991063458625,24.2905778317325,2022938
"272","Austria",2022,9,39,2.64,40.1991063458625,24.2905778317325,2022939
"273","Austria",2022,10,40,4.43,50.6060454274186,31.1886456957189,20221040
"274","Austria",2022,10,41,2.43,50.6060454274186,31.1886456957189,20221041
"275","Austria",2022,10,42,2.69,50.6060454274186,31.1886456957189,20221042
"276","Austria",2022,10,43,3.1,50.6060454274186,31.1886456957189,20221043
"277","Austria",2022,10,44,1.15,50.6060454274186,31.1886456957189,20221044
"278","Austria",2022,11,45,1.01,48.936962698101,26.7052922483665,20221145
"279","Austria",2022,11,46,1.52,48.936962698101,26.7052922483665,20221146
"280","Austria",2022,11,47,1.2,48.936962698101,26.7052922483665,20221147
"281","Austria",2022,11,48,2.64,48.936962698101,26.7052922483665,20221148
"282","Austria",2022,12,49,3.13,29.605600595478,25.6236540864784,20221249
"283","Austria",2022,12,50,6.62,29.605600595478,25.6236540864784,20221250
"284","Austria",2022,12,51,8.35,29.605600595478,25.6236540864784,20221251
"285","Austria",2022,12,52,8.15,29.605600595478,25.6236540864784,20221252
"286","Austria",2023,1,1,8.75,32.8901051267795,21.2089834684186,202311
"287","Austria",2023,1,2,5.58,32.8901051267795,21.2089834684186,202312
"288","Austria",2023,1,3,1.75,32.8901051267795,21.2089834684186,202313
"289","Austria",2023,1,4,0.6,32.8901051267795,21.2089834684186,202314
"290","Austria",2023,1,5,0.66,32.8901051267795,21.2089834684186,202315
"291","Austria",2023,2,6,-0.4,32.2073166402277,18.6673674438533,202326
"292","Austria",2023,2,7,0.58,32.2073166402277,18.6673674438533,202327
"293","Austria",2023,2,8,2.31,32.2073166402277,18.6673674438533,202328
"294","Austria",2023,2,9,2.08,32.2073166402277,18.6673674438533,202329
"295","Austria",2023,3,10,2.47,29.5719550724564,20.3320579378965,2023310
"296","Austria",2023,3,11,2.12,29.5719550724564,20.3320579378965,2023311
"297","Austria",2023,3,12,1.47,29.5719550724564,20.3320579378965,2023312
"298","Austria",2023,3,13,0.5,29.5719550724564,20.3320579378965,2023313
"299","Austria",2023,4,14,0.48,34.5516538212386,13.3600095214292,2023414
"300","Austria",2023,4,15,0.43,34.5516538212386,13.3600095214292,2023415
"301","Austria",2023,4,16,1.58,34.5516538212386,13.3600095214292,2023416
"302","Austria",2023,4,17,0.41,34.5516538212386,13.3600095214292,2023417
"303","Austria",2023,5,18,-0.46,34.3626639258553,13.9396846026589,2023518
"304","Austria",2023,5,19,0.13,34.3626639258553,13.9396846026589,2023519
"305","Austria",2023,5,20,-1.31,34.3626639258553,13.9396846026589,2023520
"306","Austria",2023,5,21,-0.95,34.3626639258553,13.9396846026589,2023521
"307","Austria",2023,5,22,-1.14,34.3626639258553,13.9396846026589,2023522
"308","Austria",2023,6,23,-0.9,34.0490132568899,13.228550719463,2023623
"309","Austria",2023,6,24,-0.24,34.0490132568899,13.228550719463,2023624
"310","Austria",2023,6,25,0.69,34.0490132568899,13.228550719463,2023625
"311","Austria",2023,6,26,-1.46,34.0490132568899,13.228550719463,2023626
"312","Austria",2023,7,27,-1.02,NA,NA,2023727
"313","Belgium",2017,7,29,-0.17,16.692027060532,4.72245008795854,2017729
"314","Belgium",2017,7,30,0.36,16.692027060532,4.72245008795854,2017730
"315","Belgium",2017,7,31,-0.39,16.692027060532,4.72245008795854,2017731
"316","Belgium",2017,8,32,-0.24,16.7270569900471,4.72216909290547,2017832
"317","Belgium",2017,8,33,-0.98,16.7270569900471,4.72216909290547,2017833
"318","Belgium",2017,8,34,0.98,16.7270569900471,4.72216909290547,2017834
"319","Belgium",2017,8,35,0.73,16.7270569900471,4.72216909290547,2017835
"320","Belgium",2017,9,36,0.02,16.7479089818905,4.72885866421091,2017936
"321","Belgium",2017,9,37,-0.85,16.7479089818905,4.72885866421091,2017937
"322","Belgium",2017,9,38,-0.27,16.7479089818905,4.72885866421091,2017938
"323","Belgium",2017,9,39,0.43,16.7479089818905,4.72885866421091,2017939
"324","Belgium",2017,10,40,-0.03,17.1940485045362,4.85022471733236,20171040
"325","Belgium",2017,10,41,1.19,17.1940485045362,4.85022471733236,20171041
"326","Belgium",2017,10,42,0.42,17.1940485045362,4.85022471733236,20171042
"327","Belgium",2017,10,43,-1.08,17.1940485045362,4.85022471733236,20171043
"328","Belgium",2017,10,44,-1.54,17.1940485045362,4.85022471733236,20171044
"329","Belgium",2017,11,45,-1.22,17.4456588288275,4.91620060449356,20171145
"330","Belgium",2017,11,46,0.29,17.4456588288275,4.91620060449356,20171146
"331","Belgium",2017,11,47,0.71,17.4456588288275,4.91620060449356,20171147
"332","Belgium",2017,11,48,-0.15,17.4456588288275,4.91620060449356,20171148
"333","Belgium",2017,12,49,2.07,17.5268328349297,4.97507526653207,20171249
"334","Belgium",2017,12,50,2.03,17.5268328349297,4.97507526653207,20171250
"335","Belgium",2017,12,51,1.79,17.5268328349297,4.97507526653207,20171251
"336","Belgium",2017,12,52,2.35,17.5268328349297,4.97507526653207,20171252
"337","Belgium",2018,1,1,2.62,17.7382142572761,5.0300465080615,201811
"338","Belgium",2018,1,2,1.72,17.7382142572761,5.0300465080615,201812
"339","Belgium",2018,1,3,1.83,17.7382142572761,5.0300465080615,201813
"340","Belgium",2018,1,4,0.93,17.7382142572761,5.0300465080615,201814
"341","Belgium",2018,2,5,2,17.7630629343937,5.0277497117208,201825
"342","Belgium",2018,2,6,2.13,17.7630629343937,5.0277497117208,201826
"343","Belgium",2018,2,7,4.14,17.7630629343937,5.0277497117208,201827
"344","Belgium",2018,2,8,4.85,17.7630629343937,5.0277497117208,201828
"345","Belgium",2018,3,9,9.05,17.539165315325,4.91725929792586,201839
"346","Belgium",2018,3,10,9.02,17.539165315325,4.91725929792586,2018310
"347","Belgium",2018,3,11,6.55,17.539165315325,4.91725929792586,2018311
"348","Belgium",2018,3,12,5.32,17.539165315325,4.91725929792586,2018312
"349","Belgium",2018,4,13,3.98,18.1526740134153,4.91265351543338,2018413
"350","Belgium",2018,4,14,1.45,18.1526740134153,4.91265351543338,2018414
"351","Belgium",2018,4,15,1.3,18.1526740134153,4.91265351543338,2018415
"352","Belgium",2018,4,16,-0.01,18.1526740134153,4.91265351543338,2018416
"353","Belgium",2018,4,17,-0.93,18.1526740134153,4.91265351543338,2018417
"354","Belgium",2018,5,18,-1.83,18.263310873466,4.95892092646496,2018518
"355","Belgium",2018,5,19,0.11,18.263310873466,4.95892092646496,2018519
"356","Belgium",2018,5,20,-1.13,18.263310873466,4.95892092646496,2018520
"357","Belgium",2018,5,21,0.06,18.263310873466,4.95892092646496,2018521
"358","Belgium",2018,6,22,0.28,18.4096964610647,5.05140305708666,2018622
"359","Belgium",2018,6,23,-1.74,18.4096964610647,5.05140305708666,2018623
"360","Belgium",2018,6,24,-2.39,18.4096964610647,5.05140305708666,2018624
"361","Belgium",2018,6,25,-1.36,18.4096964610647,5.05140305708666,2018625
"362","Belgium",2018,7,26,0.89,19.1427282229657,5.28996670412084,2018726
"363","Belgium",2018,7,27,2.49,19.1427282229657,5.28996670412084,2018727
"364","Belgium",2018,7,28,-0.47,19.1427282229657,5.28996670412084,2018728
"365","Belgium",2018,7,29,1.64,19.1427282229657,5.28996670412084,2018729
"366","Belgium",2018,7,30,3.08,19.1427282229657,5.28996670412084,2018730
"367","Belgium",2018,8,31,3.48,19.3020597269847,5.31169956441086,2018831
